Dot Point Measurements

Generated: Wednesday 12 July 2023 09:13:24

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site	Habitat	Transect	Analyst	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	CATAMI_L2_L3	CATAMI_L4	CATAMI_L5	Relief					Radius %
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1755	3420													20221209-1	Br10					Bryozoa > Soft	Foliaceous							71.4
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1651	3467													20221209-1	Br10					Bryozoa > Soft	Foliaceous							72.5
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1776	2415													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						28.7
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		2015	3407													20221209-1	Br10					Bryozoa > Soft	Foliaceous							75.1
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1755	1075													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.9
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1917	1876													20221209-1	Br10					Bryozoa > Soft	Foliaceous							26.8
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1835	847													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.4
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1693	982													20221209-1	Br10					Bryozoa > Soft	Foliaceous							50.0
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		2050	1450													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.3
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		2101	452													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						80.9
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1855	886													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						57.1
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		2111	1561													20221209-1	Br10					Bryozoa > Soft	Foliaceous							40.8
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		2008	1883													20221209-1	Br10					Bryozoa > Soft	Foliaceous							31.0
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1948	1775													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.5
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1920	579													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						71.8
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		2078	773													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						66.8
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1933	981													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.7
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1687	642													20221209-1	Br10					Bryozoa > Soft	Foliaceous							65.6
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1742	1800													20221209-1	Br10					Bryozoa > Soft	Foliaceous							19.9
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1656	999													20221209-1	Br10					Bryozoa > Soft	Foliaceous							48.7
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1789	1020													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.0
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1983	390													20221209-1	Br10					Bryozoa > Soft	Foliaceous							81.3
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		1707	1267													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						37.6
20221209-1_Br10_01_20221209_TOP_1_0003_0001.mp4_0010391.jpg	      0		2015	892													20221209-1	Br10					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.4
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		634	2723													20221209-1	Br136					Bryozoa > Soft	Foliaceous							58.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1006	2623													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						44.3
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		908	2375													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		588	2953													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						70.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1001	2183													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		563	3237													20221209-1	Br136					Bryozoa > Soft	Foliaceous							83.4
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		602	2162													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1008	2925													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						59.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		667	2818													20221209-1	Br136					Bryozoa > Soft	Foliaceous							61.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1002	1998													20221209-1	Br136					Bryozoa > Soft	Foliaceous							19.2
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		694	2877													20221209-1	Br136					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						63.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		880	2024													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		993	3505													20221209-1	Br136					Macroalgae > Erect fine branching	Red							88.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		741	2480													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.5
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		776	2559													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						47.5
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		910	3199													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.3
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		701	3619													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						98.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		667	3634													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		708	2217													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.2
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		953	2134													20221209-1	Br136					Bryozoa > Soft	Foliaceous							25.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		786	56													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		534	1177													20221209-1	Br136					Bryozoa > Soft	Foliaceous							54.5
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		995	4													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		930	322													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						82.3
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1069	1269													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						33.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		729	551													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		621	242													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						91.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		882	894													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.9
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		664	623													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						72.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		778	199													20221209-1	Br136					Bryozoa > Soft	Foliaceous							90.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		592	1228													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.4
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		525	1352													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						49.5
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		748	1801													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						30.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		535	602													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						77.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		593	1652													20221209-1	Br136					Bryozoa > Hard	Branching							40.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		999	752													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						59.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		816	1503													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						32.4
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		673	1387													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						42.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1075	692													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						61.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		945	1074													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1828	2292													20221209-1	Br136					Bryozoa > Soft	Foliaceous							34.9
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1746	3510													20221209-1	Br136					Bryozoa > Soft	Foliaceous							89.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1937	3182													20221209-1	Br136					Bryozoa > Soft	Foliaceous							76.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1968	2203													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2051	2445													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						49.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1728	2066													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						23.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1758	3064													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2017	2867													20221209-1	Br136					Macroalgae > Erect coarse branching	Brown							64.4
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1782	3261													20221209-1	Br136					Bryozoa > Soft	Foliaceous							77.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1714	3006													20221209-1	Br136					Bryozoa > Soft	Foliaceous							64.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1594	2800													20221209-1	Br136					Bryozoa > Soft	Foliaceous							51.9
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1771	2865													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.2
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2148	2856													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.9
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1607	2247													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.5
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1842	2654													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2012	3249													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						81.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1881	2775													20221209-1	Br136					Bryozoa > Soft	Foliaceous							56.5
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1991	2065													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						36.2
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1792	2942													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						62.2
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1598	2197													20221209-1	Br136					Bryozoa > Soft	Foliaceous							23.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2134	1231													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						52.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1948	746													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						65.7
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2055	1484													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						42.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1906	1016													20221209-1	Br136					Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						52.5
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1818	762													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						61.9
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2005	859													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						62.2
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1941	610													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						71.8
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2056	1749													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1889	210													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						90.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2043	1777													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						37.2
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1622	789													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						57.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2017	1277													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.3
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1932	1156													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						47.6
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1893	1545													20221209-1	Br136					Bryozoa > Hard	Branching							33.1
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		1614	28													20221209-1	Br136					Bryozoa > Soft	Foliaceous							96.0
20221209-1_Br136_01_20221209_TOP_1_0003_0001.mp4_0066479.jpg	      0		2153	1240													20221209-1	Br136					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.1
