"","x","y","inclusion.probabilities","ID","DropC"
"382",-1045082.10921237,-3936703.18926158,1,2546569,382
"383",-1165150.5076726,-3878443.39986053,1,2033963,383
"384",-780695.044622596,-3747137.07247947,1,880863,384
"385",-876808.910385096,-3834674.62406684,1,1650138,385
"386",-636672.113464635,-3727914.29932684,1,712350,386
"387",-888934.04421975,-3756896.32654158,1,966297,387
"388",-744911.113061788,-3669654.50992579,1,199784,388
"389",-1153321.10880952,-3917184.68113737,1,2374603,389
"390",-768865.645759519,-3786174.08872789,1,1224103,390
"391",-1057207.24304702,-3897666.17301316,1,2203328,391
"392",-912888.576917481,-3853897.39721947,1,1819016,392
"393",-812338.686581327,-3708395.79120263,1,540156,393
"394",-1292908.01539383,-3926943.93519947,1,2459931,394
"395",-908452.552343827,-3795637.60781842,1,1306831,395
"396",-980611.885408596,-3905946.75221737,1,2276387,396
"397",-1124634.81656656,-3891160.00363842,1,2145900,397
"398",-740179.353516558,-3760149.41122895,1,995400,398
"399",-836293.219279058,-3847686.96281632,1,1764675,399
"400",-704099.686984173,-3701889.62182789,1,483322,400
"401",-1232873.81616371,-3900919.25770053,1,2231334,401
"402",-848418.353113712,-3769908.66529105,1,1080834,402
"403",-872372.885811442,-3886428.24409316,1,2105153,403
"404",-1112805.41770348,-3930197.01988684,1,2489140,404
"405",-1016691.55194098,-3871937.23048579,1,1977265,405
"406",-632236.088890981,-3740630.90310474,1,824165,406
"407",-758219.18678275,-3721408.12995211,1,654739,407
"408",-1238788.51559525,-3939956.27394895,1,2574514,408
"409",-854333.05254525,-3808649.94656789,1,1421414,409
"410",-686355.588689558,-3663148.34055105,1,142782,410
"411",-926492.385610019,-3866909.73596895,1,1933370,411
"412",-1022606.25137252,-3910678.51176263,1,2317845,412
"413",-1178754.31636513,-3908608.36696158,1,2299117,413
"414",-794298.853315135,-3777302.03958053,1,1146017,414
"415",-890412.719077635,-3864839.59116789,1,1915292,415
"416",-650275.922157173,-3719042.25017947,1,634304,416
"417",-866458.186379904,-3748320.01236579,1,890973,417
"418",-722139.520250365,-3660782.46077842,1,121861,418
"419",-809381.336865558,-3816339.05582895,1,1489166,419
"420",-1097722.93415306,-3889089.85883737,1,2127791,420
"421",-713267.471103058,-3758079.26642789,1,977291,421
"422",-1337859.73107352,-3976627.41042474,1,2896579,422
"423",-785426.804167827,-3699819.47702684,1,464847,423
"424",-1265996.13298033,-3918367.62102368,1,2384622,424
"425",-881540.669930327,-3787061.29364263,1,1231522,425
"426",-641108.138038288,-3680300.96890263,1,293735,426
"427",-1373939.3976059,-4015368.69170158,1,3237057,427
"428",-989483.934555904,-3884358.09929211,1,2086557,428
"429",-1085597.8003184,-3927831.14011421,1,2468432,429
"430",-749347.137635442,-3738560.75830368,1,805569,430
"431",-845461.003397942,-3826098.30989105,1,1574844,431
"432",-677187.804570673,-3732054.58892895,1,748613,432
"433",-1302075.79951271,-3950602.73292579,1,2667900,433
"434",-917620.336462711,-3819592.14051632,1,1517400,434
"435",-1205961.93375021,-3892342.94352474,1,2156025,435
"436",-821506.470700211,-3761332.35111526,1,1005525,436
"437",-995694.368959019,-3936111.71931842,1,2541536,437
"438",-899580.503196519,-3877851.92991737,1,2029661,438
"439",-1139717.30011698,-3921620.70571105,1,2413649,439
"440",-755261.837066981,-3790314.37833,1,1260549,440
"441",-1043603.43435448,-3902102.19758684,1,2242374,441
"442",-1355899.56433971,-3989344.01420263,1,3008318,442
"443",-731307.30436925,-3712536.08080474,1,576830,443
"444",-1211876.63318175,-3931084.22480158,1,2496605,444
"445",-827421.17013175,-3800073.63239211,1,1346105,445
"446",-791341.503599365,-3829351.39457842,1,1603627,446
"447",-935660.169728904,-3897074.70307,1,2198539,447
"448",-1031774.0354914,-3940843.47886368,1,2583014,448
"449",-1151842.43395163,-3882583.68946263,1,2070408,449
"450",-767386.970901635,-3751573.09705316,1,919908,450
"451",-863500.836664135,-3838814.91366895,1,1686583,451
"452",-623068.304772096,-3693313.30765211,1,408196,452
"453",-1293795.22030856,-3905355.28227421,1,2270128,453
"454",-909339.757258558,-3774048.95489316,1,1117028,454
"455",-765021.091129019,-3686807.13827737,1,350516,455
"456",-1173431.08687675,-3934337.30948895,1,2525335,456
"457",-788975.62382675,-3803326.71707947,1,1374835,457
"458",-692861.75806425,-3745066.92767842,1,862960,458
"459",-1317749.75300629,-3963615.07167526,1,2782247,459
"460",-933294.289956288,-3832308.74429421,1,1629147,460
"461",-801100.757661404,-3725548.41955421,1,690994,461
"462",-1281670.0864739,-3944096.56355105,1,2610769,462
"463",-897214.623423904,-3813085.97114158,1,1460269,463
"464",-657077.826503442,-3667288.63015316,1,179281,464
"465",-1353829.41953867,-4002356.35295211,1,3122725,465
"466",-969373.956488673,-3871345.76054263,1,1972225,466
"467",-1065487.82225117,-3915114.53633632,1,2356700,467
"468",-1113396.88764663,-3895596.02821211,1,2184938,468
"469",-728941.424596635,-3764585.43580263,1,1034438,469
"470",-825055.290359135,-3851827.25241842,1,1801113,470
"471",-710901.591330442,-3706325.64640158,1,522299,471
"472",-975288.655920211,-3910087.04181947,1,2312805,472
"473",-1023493.45628725,-3893525.88341105,1,2167042,473
"474",-1371869.25280487,-3980767.70002684,1,2932864,474
"475",-746981.257862827,-3703959.76662895,1,501377,475
"476",-1227550.58667533,-3922507.91062579,1,2421152,476
"477",-843095.123625327,-3791497.31821632,1,1270652,477
"478",-674821.924798058,-3684736.99347632,1,332621,478
"479",-915254.456690096,-3888498.38889421,1,2123208,479
"480",-819140.590927596,-3713719.02069105,1,586933,480
"481",-1011368.3224526,-3932267.16468789,1,2507683,481
"482",-809972.806808711,-3742996.78287737,1,844364,482
"483",-1290542.13562121,-3961544.92687421,1,2764139,483
"484",-906086.672571212,-3830238.59949316,1,1611039,484
"485",-665949.87565075,-3723478.27475316,1,673251,485
"486",-882132.139873481,-3752460.30196789,1,927320,486
"487",-930336.940240519,-3927535.40514263,0.374458287158865,2466357,487
"488",-738109.208715519,-3665218.4853521,1,160807,488
"489",-1182598.87099563,-3912748.65656368,1,2335504,489
"490",-798143.407945635,-3781738.06415421,1,1185004,490
"491",-1086485.00523313,-3906242.48718895,1,2278629,491
"492",-942166.339103596,-3862769.44636684,1,1896917,492
"493",-774188.875247904,-3716972.10537842,1,615685,493
"494",-1254758.2040604,-3935520.24937526,1,2535460,494
"495",-870302.741010404,-3804509.65696579,1,1384960,495
"496",-629870.209118365,-3658712.31597737,1,103973,496
"497",-1380741.30195217,-4032521.32005316,1,3387834,497
"498",-996285.838902173,-3901510.72764368,1,2237334,498
"499",-1092399.70466467,-3945279.50343737,0.374458287158865,2621809,499
"500",-1140604.50503171,-3887019.71403632,1,2109446,500
"501",-756149.041981712,-3755713.38665526,1,956346,501
"502",-852262.907744211,-3843250.93824263,1,1725621,502
"503",-683989.708916942,-3697453.59725421,1,444390,503
"504",-1308581.9688874,-3916001.74125105,1,2363678,504
"505",-1212468.1031249,-3896778.96809842,1,2195003,505
"506",-828012.640074904,-3765472.64071737,1,1041903,506
"507",-888342.574276596,-3881992.21951947,1,2066099,507
"508",-1128479.37119706,-3925760.99531316,1,2450087,508
"509",-1032365.50543456,-3867501.20591211,1,1938212,509
"510",-647910.042384558,-3736490.61350263,1,787712,510
"511",-720069.375449327,-3729984.44412789,1,730268,511
"512",-816183.241211827,-3817226.26074368,1,1496943,512
"513",-811747.216638173,-3846504.02293,1,1754358,513
"514",-715633.350875673,-3671724.65472684,1,218083,514
"515",-955770.147796135,-3875486.05014474,1,2008671,515
"516",-1051884.01355863,-3919254.82593842,1,2393146,516
"517",-1171952.41201887,-3900032.05278579,1,2223740,517
"518",-787496.948968865,-3768725.72540474,1,1070640,518
"519",-883610.814731365,-3856263.27699211,1,1839915,519
"520",-643474.017810904,-3710465.93600368,1,558927,520
"521",-943645.013961481,-3914523.06639316,1,2351912,521
"522",-1160123.01315579,-3938773.33406263,1,2564380,522
"523",-775667.550105788,-3807762.74165316,1,1413880,523
"524",-1064009.14739329,-3880513.54466158,1,2052505,524
"525",-679553.684343288,-3749502.95225211,1,902005,525
"526",-1304145.94431375,-3967755.36127737,1,2818693,526
"527",-919690.48126375,-3836744.76886789,1,1668193,527
"528",-1286106.11104756,-3909495.57187632,1,2306554,528
"529",-901650.647997558,-3778484.97946684,1,1156054,529
"530",-661513.851077096,-3690355.95793632,1,382066,530
"531",-973809.981062327,-3894413.08832579,1,2175010,531
"532",-1069923.84682483,-3937886.12914789,1,2556885,532
"533",-1117832.91222029,-3879626.33974684,1,2044523,533
"534",-733377.449170288,-3748615.74733737,1,894023,534
"535",-829491.314932788,-3836153.29892474,1,1663298,535
"536",-697593.517609481,-3729097.23921316,1,722544,536
"537",-1226071.91181744,-3889385.59380895,1,2129957,537
"538",-841616.448767442,-3758375.00139947,1,979457,538
"539",-961684.847227673,-3933154.36960263,1,2515651,539
"540",-865570.981465173,-3874894.58020158,1,2003776,540
"541",-1106003.51335721,-3918663.35599526,1,2387763,541
"542",-1009889.64759471,-3899144.84787105,1,2216488,542
"543",-625434.184544711,-3768134.25546158,0.374458287158865,1065988,543
"544",-1385177.32652583,-3986682.39945842,1,2984819,544
"545",-760585.066555365,-3709874.46606053,1,553331,545
"546",-1241154.39536787,-3928422.61005737,1,2473106,546
"547",-856698.932317865,-3797116.28267632,1,1320006,547
"548",-784539.599253096,-3826394.04486263,1,1577650,548
"549",-928858.265382635,-3907129.69210368,1,2286962,549
"550",-832744.399620135,-3732350.32390053,1,750687,550
"551",-1181120.19613775,-3892638.67849632,1,2158709,551
"552",-796664.73308775,-3761628.08608684,1,1008209,552
"553",-892778.59885025,-3848869.90270263,1,1774884,553
"554",-652346.066958211,-3703368.29668579,1,496497,554
"555",-1253279.52920252,-3902397.93255842,1,2244265,555
"556",-868824.066152519,-3771387.34014895,1,1093765,556
"557",-724505.400022981,-3683849.78856158,1,324653,557
"558",-1187034.89556929,-3931675.69474474,1,2501889,558
"559",-802579.432519289,-3800369.36736368,1,1348789,559
"560",-706465.566756788,-3742109.57796263,1,836914,560
"561",-1331353.56169883,-3960657.72195947,1,2756201,561
"562",-778624.899821558,-3722886.80481,1,667670,562
"563",-1259194.22863406,-3941139.21383526,1,2584845,563
"564",-874738.765584058,-3810128.62142579,1,1434345,564
"565",-634306.233692019,-3664331.28043737,1,153358,565
"566",-1367137.49325963,-3999399.00323632,1,3096680,566
"567",-982682.030209635,-3868388.41082684,1,1946180,567
"568",-1078795.89597213,-3912157.18662053,1,2330655,568
"569",-1127000.69633917,-3905651.01724579,1,2273292,569
"570",-742545.233289173,-3774640.42483632,1,1122792,570
"571",-838659.099051673,-3861882.24145211,1,1889467,571
"572",-670385.900224404,-3716380.63543526,1,610836,572
"573",-1295273.89516644,-3934928.77943211,1,2530123,573
"574",-910818.432116442,-3803622.45205105,1,1377023,574
"575",-1199160.02940394,-3876373.25505947,1,2015648,575
"576",-814704.566353942,-3745362.66265,1,865148,576
"577",-1005749.35799263,-3920142.03085316,1,2401102,577
"578",-909635.492230135,-3900919.25770053,1,2232427,578
"579",-1149772.2891506,-3944392.29852263,1,2613815,579
"580",-765316.826100596,-3813381.70611316,0.374458287158865,1463315,580
"581",-1053658.4233881,-3886132.50912158,1,2101940,581
"582",-1366250.2883449,-3973670.06070895,1,2870483,582
"583",-741362.293402865,-3696862.12731105,1,438996,583
"584",-1221931.62221537,-3915410.27130789,1,2358771,584
"585",-837476.159165365,-3784103.94392684,1,1205671,585
"586",-705282.626870481,-3677343.61918684,1,267518,586
"587",-945715.158762519,-3881400.74957632,1,2060705,587
"588",-1041829.02452502,-3925169.52537,1,2445180,588
"589",-777441.95993525,-3735603.40858789,1,779474,589
"590",-1258011.28874775,-3954151.55258474,1,2699249,590
"591",-873555.82569775,-3823140.96017526,1,1548749,591
"592",-1017874.49182729,-3864543.85619632,1,1912261,592
"593",-633419.028777288,-3733533.26378684,1,761761,593
"594",-903720.792798596,-3762811.02597316,1,1018247,594
"595",-759402.126669058,-3675273.47438579,1,249135,595
"596",-855515.992431558,-3879330.60477526,0.374458287158865,2042810,596
"597",-1167812.12241679,-3922803.64559737,1,2423954,597
"598",-783356.659366788,-3791793.05318789,1,1273454,598
"599",-1071698.25665429,-3903580.87244474,1,2255279,599
"600",-927675.325496327,-3859812.09665105,1,1870966,600
"601",-795481.793201442,-3714014.75566263,1,589613,601
"602",-1276051.12201394,-3932562.89965947,1,2509388,602
"603",-891595.658963942,-3801552.30725,1,1358888,603
"604",-963754.992028712,-3898553.37792789,1,2211444,604
"605",-1059868.85779121,-3942322.15372158,1,2595919,605
"606",-1107777.92318667,-3884062.36432053,1,2083557,606
"607",-723322.460136673,-3753051.77191105,1,933057,607
"608",-819436.325899173,-3840293.58852684,1,1699732,608
"609",-714450.410989365,-3694791.98251,1,420887,609
"610",-1242928.80519733,-3906833.95713211,1,2283300,610
"611",-858473.342147327,-3775527.62975105,1,1130200,611
"612",-1122860.4067371,-3935815.98434684,1,2538506,612
"613",-1026746.5409746,-3877556.19494579,1,2026631,613
"614",-642291.077924596,-3746545.60253632,1,876131,614
"615",-1375122.33749221,-3965093.74653316,1,2795053,615
"616",-750530.07752175,-3727027.09441211,1,704165,616
"617",-1231099.40633425,-3945575.23840895,1,2623940,617
"618",-846643.94328425,-3814564.64599947,1,1473440,618
"619",-678370.744456981,-3668767.30501105,1,192209,619
"620",-918507.541377442,-3872824.43540053,1,1985397,620
"621",-1014621.40713994,-3916297.47622263,1,2367272,621
"622",-1188809.30539875,-3897074.70307,1,2197683,622
"623",-804353.84234875,-3765768.37568895,1,1044583,623
"624",-900467.70811125,-3853305.92727632,1,1813858,624
"625",-660330.911190788,-3707508.58628789,1,532870,625
"626",-924717.975780558,-3911565.71667737,1,2325976,626
"627",-792524.443485673,-3817817.73068684,1,1502223,627
"628",-1080866.04077317,-3890568.53369526,1,2140848,628
"629",-696410.577723173,-3759557.94128579,0.374458287158865,990348,629
"630",-1321002.83769363,-3977810.35031105,1,2907036,630
"631",-936547.374643635,-3846799.75790158,1,1756536,631
"632",-768569.910787942,-3701298.15188474,1,477904,632
"633",-1249139.23960044,-3919550.56091,1,2395079,633
"634",-864683.776550442,-3788539.96850053,1,1244579,634
"635",-1297048.3049959,-3900327.78775737,1,2225917,635
"636",-912592.841945904,-3769021.46037632,1,1072817,636
"637",-624251.244658404,-3681779.64376053,1,306792,637
"638",-1388726.14618475,-4016847.36655947,1,3250007,638
"639",-1004270.68313475,-3885541.03917842,1,2096907,639
"640",-1100384.54889725,-3929309.81497211,1,2481382,640
"641",-1148293.61429271,-3871050.02557105,1,1969020,641
"642",-763838.151242711,-3740039.43316158,1,818520,642
"643",-859952.017005212,-3827281.24977737,1,1585195,643
"644",-691974.553149519,-3720520.92503737,1,647163,644
"645",-1316566.81311998,-3939069.06903421,1,2566451,645
"646",-835997.484307481,-3749798.68722368,1,904076,646
"647",-992145.549300096,-3924578.05542684,1,2440148,647
"648",-896031.683537596,-3866318.26602579,1,1928273,648
"649",-1136464.21542963,-3910087.04181947,1,2312260,649
"650",-752008.752379635,-3778780.71443842,1,1159160,650
"651",-1040350.34966713,-3907721.16204684,1,2291785,651
"652",-1352646.47965237,-3995258.71363421,1,3060329,652
"653",-968191.016602365,-3864248.12122474,1,1909829,653
"654",-727758.484710327,-3718450.78023632,1,628842,654
"655",-1208327.81352283,-3936998.92423316,1,2548617,655
"656",-823872.350472827,-3805692.59685211,1,1395517,656
"657",-806128.252178212,-3834970.35903842,1,1652977,657
"658",-950151.183336173,-3902989.40250158,1,2250490,658
"659",-1046265.04909867,-3946758.17829526,1,2634965,659
"660",-1166333.4475589,-3888498.38889421,1,2122359,660
"661",-781877.984508904,-3757192.06151316,1,969259,661
"662",-877991.850271404,-3844729.61310053,1,1738534,662
"663",-637855.053350942,-3698932.27211211,1,457546,663
"664",-1274572.44715606,-3897961.90798474,1,2205193,664
"665",-890116.984106058,-3766951.31557526,1,1054693,665
"666",-745798.317976519,-3679709.49895947,1,288181,666
"667",-1154504.04869583,-3927239.67017105,1,2462999,667
"668",-770048.585645827,-3796229.07776158,1,1312499,668
"669",-673934.719883327,-3737969.28836053,1,800624,669
"670",-1298526.97985379,-3956221.69738579,1,2717312,670
"671",-914071.516803788,-3825211.10497632,1,1566812,671
"672",-809085.601893981,-3731463.11898579,1,742967,672
"673",-1289654.93070648,-3950011.26298263,1,2662742,673
"674",-905199.467656481,-3818704.93560158,1,1509642,674
"675",-664766.935764442,-3673203.32958474,1,231255,675
"676",-1361518.52879967,-4008271.05238368,1,3174699,676
"677",-977063.065749673,-3876964.72500263,1,2021599,677
"678",-1073176.93151217,-3920733.50079632,1,2406074,678
"679",-1121381.73187921,-3901214.99267211,1,2234311,679
"680",-736926.268829211,-3770204.40026263,1,1083811,680
"681",-833040.134591712,-3857741.95185,1,1853086,681
"682",-700846.602296827,-3711944.61086158,1,571733,682
"683",-845165.268426365,-3741222.37304789,1,828645,683
"684",-965233.666886596,-3916001.74125105,1,2364839,684
"685",-1109256.59804456,-3940252.00892053,1,2577552,685
"686",-1013142.73228206,-3881992.21951947,1,2065677,686
"687",-628687.269232058,-3750685.89213842,1,912577,687
"688",-1379558.36206587,-3969234.03613526,1,2831438,688
"689",-754966.102095404,-3692426.10273737,1,399950,689
"690",-1235535.4309079,-3910974.24673421,1,2319725,690
"691",-851079.967857904,-3779963.65432474,1,1169225,691
"692",-682806.769030635,-3685919.93336263,1,342994,692
"693",-923239.300922673,-3889977.06375211,1,2136181,693
"694",-1019353.16668517,-3933745.83954579,1,2520656,694
"695",-1175501.23167779,-3875486.05014474,1,2007928,695
"696",-791045.768627788,-3744179.72276368,1,854828,696
"697",-1271615.09744029,-3962727.86676053,1,2774603,697
"698",-887159.634390288,-3831717.27435105,1,1624103,698
"699",-646727.10249825,-3724956.94961105,1,686316,699
"700",-862909.366720981,-3753938.97682579,1,940385,700
"701",-718886.435563019,-3666697.16021,1,173872,701
"702",-1197089.8846029,-3914227.33142158,1,2348455,702
"703",-812634.421552904,-3783216.73901211,1,1197955,703
"704",-716520.555790404,-3763698.23088789,1,1026680,704
"705",-1341408.55073244,-3982246.37488474,1,2945967,705
"706",-788679.888855173,-3705438.44148684,1,514236,706
"707",-1269249.21766767,-3923986.58548368,1,2434011,707
"708",-884793.754617673,-3792975.99307421,1,1283511,708
"709",-993032.754214827,-3909199.83690474,1,2304945,709
"710",-1137055.68537279,-3894708.82329737,1,2177058,710
"711",-752600.222322788,-3763402.49591632,1,1023958,711
"712",-848714.088085288,-3850940.04750368,1,1793233,712
"713",-680440.889258019,-3705142.70651526,1,512002,713
"714",-1305328.88420006,-3923690.85051211,1,2431289,714
"715",-920873.421150058,-3792680.25810263,1,1280789,715
"716",-1209215.01843756,-3904468.07735947,1,2262614,716
"717",-824759.555387558,-3773161.74997842,1,1109514,717
"718",-902833.587883865,-3889681.32878053,1,2133650,718
"719",-1143266.1197759,-3933450.10457421,1,2517637,719
"720",-758810.656725904,-3802439.51216474,0.374458287158865,1367137,720
"721",-1047152.2540134,-3875190.31517316,1,2005762,721
"722",-662696.790963404,-3744179.72276368,1,855262,722
"723",-1359448.38399863,-3962727.86676053,1,2774306,723
"724",-734560.389056596,-3724661.21463947,1,683419,724
"725",-1215129.7178691,-3943209.35863632,1,2603194,725
"726",-830674.254819096,-3812198.76622684,1,1452694,726
"727",-794594.588286711,-3841180.79344158,1,1707616,727
"728",-698480.722524212,-3666401.42523842,1,171341,728
"729",-938913.25441625,-3870458.55562789,1,1964528,729
"730",-1035027.12017875,-3913931.59645,1,2346403,730
"731",-1155095.51863898,-3907425.42707526,1,2288797,731
"732",-770640.055588981,-3776414.83466579,1,1138297,732
"733",-866753.921351481,-3863952.38625316,1,1907572,733
"734",-626617.124431019,-3718155.04526474,1,626584,734
"735",-953995.737966673,-3922212.17565421,1,2419477,735
"736",-785722.539139404,-3815451.85091421,1,1481446,736
"737",-1074064.1364269,-3888202.65392263,1,2120071,737
"738",-689608.673376904,-3756896.32654158,1,966971,738
"739",-1314200.93334737,-3975444.47053842,1,2886259,739
"740",-929745.470297365,-3844433.87812895,1,1735759,740
"741",-1278417.00178656,-3917184.68113737,1,2374180,741
"742",-893961.538736558,-3786174.08872789,1,1223680,742
"743",-653529.006844519,-3679413.76398789,1,285893,743
"744",-965825.13682975,-3883175.15940579,1,2076237,744
"745",-1061939.00259225,-3926943.93519947,1,2460712,745
"746",-1110143.80295929,-3868684.14579842,1,1948349,746
"747",-725688.339909288,-3737673.55338895,1,797849,747
"748",-821802.205671788,-3824915.37000474,1,1564524,748
"749",-707648.506643096,-3731167.38401421,1,740710,749
"750",-1332240.76661356,-3949715.52801105,1,2659998,750
"751",-1236126.90085106,-3891455.73861,1,2148123,751
"752",-851671.437801058,-3760149.41122895,1,995023,752
"753",-972035.571232865,-3935224.51440368,1,2533816,753
"754",-875921.705470365,-3876668.99003105,1,2019341,754
"755",-1116058.50239083,-3920437.76582474,1,2403329,755
"756",-1019944.63662833,-3901214.99267211,1,2234654,756
"757",-1368320.43314594,-3988456.80928789,1,3000476,757
"758",-743728.173175481,-3711648.87589,1,568988,758
"759",-1224297.50198798,-3930197.01988684,1,2488763,759
"760",-839842.038937981,-3799186.42747737,1,1338263,760
"761",-912001.37200275,-3896187.49815526,1,2190819,761
"762",-815887.50624025,-3721408.12995211,1,654544,762
"763",-1008115.23776525,-3939956.27394895,1,2575294,763
"764",-1195611.20974502,-3881696.48454789,1,2062460,764
"765",-811155.746695019,-3750685.89213842,1,911960,765
"766",-1291725.07550752,-3968938.30116368,1,2829135,766
"767",-907269.612457519,-3837927.70875421,1,1678635,767
"768",-667132.815537058,-3692426.10273737,1,400247,768
"769",-1267770.54280979,-3908608.36696158,1,2298816,769
"770",-883315.079759788,-3777597.7745521,1,1148316,770
"771",-739292.148601827,-3690060.22296474,1,379203,771
"772",-1183781.81088194,-3937886.12914789,1,2556500,772
"773",-799326.347831942,-3806579.80176684,1,1403400,773
"774",-703212.482069442,-3748320.01236579,1,891525,774
"775",-1327804.7420399,-3966868.15636263,1,2810813,775
"776",-775076.080162635,-3729097.23921316,1,722282,776
"777",-1255645.40897513,-3947349.64823842,1,2639457,777
"778",-871189.945925135,-3816339.05582895,1,1488957,778
"779",-631053.149004673,-3670837.44981211,1,210569,779
"780",-1381924.24183848,-4005905.17261105,1,3153830,780
"781",-997468.778788481,-3874598.84523,1,2000730,781
"782",-1093582.64455098,-3918367.62102368,1,2385205,782
"783",-1141491.70994644,-3898849.11289947,1,2213443,783
"784",-757036.246896442,-3767838.52049,1,1062943,784
"785",-853150.112658942,-3855376.07207737,1,1832218,785
"786",-685172.64880325,-3709578.73108895,1,550986,786
"787",-1309764.90877371,-3928126.87508579,1,2470274,787
"788",-829195.579961212,-3738560.75830368,1,805299,788
"789",-985343.644953827,-3913635.86147842,1,2343971,789
"790",-1033548.44532087,-3892342.94352474,1,2156608,790
"791",-1345844.5753061,-3979880.49511211,1,2925152,791
"792",-721252.315335635,-3703072.56171421,1,493664,792
"793",-1201821.64414813,-3921620.70571105,1,2413439,793
"794",-817366.181098135,-3790610.11330158,1,1262939,794
"795",-712084.53121675,-3683554.05359,1,322095,795
"796",-952517.063108788,-3887611.18397947,1,2115282,796
"797",-1048630.92887129,-3931379.95977316,1,2499757,797
"798",-1168699.32733152,-3873120.17037211,1,1987151,798
"799",-784243.864281519,-3741813.84299105,1,834051,799
"800",-1264813.19309402,-3960361.98698789,1,2753826,800
"801",-880357.730044019,-3829351.39457842,1,1603326,801
"802",-639925.198151981,-3722591.06983842,1,665539,802
"803",-892482.863878673,-3751573.09705316,1,919485,803
"804",-940391.929274135,-3926352.46525632,1,2455923,804
"805",-748164.197749135,-3664331.28043737,1,152973,805
"806",-844278.063511635,-3868092.67585526,1,1944048,806
"807",-1156574.19349687,-3911861.45164895,1,2327792,807
"808",-772118.730446865,-3780850.85923947,1,1177292,808
"809",-1060460.32773437,-3905355.28227421,1,2270917,809
"810",-916437.396576404,-3861586.50648053,1,1886604,810
"811",-802283.697547712,-3716084.90046368,1,607790,811
